Id,ProductId,Score,Time,Summary,Text,HelpfulnessNumerator,HelpfulnessDenominator,ReviewDate,HelpfulnessRatio
558115,B007JT7AIA,4,1337731200,Weaker mixture of Head and Shoulders and Tea Tree,"Clear Men Scalp Therapy has the same ingredient as Head and Shoulders for dandruff control, Zinc pyrithione, and the ingredients from Paul Mitchell Tea Tree, menthol and ginger. However this product has a weaker mixture of the two, so you do not get the same dandruff control of Head and Shoulders and the tingling clean feeling of Tea Tree.<br /><br />I have jet black hair and once a friend who was in beauty school needed a victim...I mean a volunteer to do a hair coloring. Well I got a real good chemical burn on my scalp and had to go to a dermatologist. She told me that for scalp treatment the over the counter brands contain the following: Head and Shoulders: Zinc pyrithione, Selsun Blue:Selenium sulfide, and T-Gel:coal tar. These are the most common anti dandruff shampoos and there are store brands of each one. She prescribed for me Nizoral Shampoo which has Ketoconazole as the active ingredient. Since then there is a non-prescription version of Nizoral for sale at stores.<br /><br />So, as far as this product goes, it will be good as a mild scalp conditioner and hydrator, but if you have serious scalp issues then the Nizoral is the best of all brands on the shelf. If you are looking for a shampoo that really leaves your scalp tingling and cool feeling then Paul Mitchell Tea Tree is what you should use. This product is fine if you are looking for something that has the mild qualities of those shampoos. It does leave you with a nice clean feeling and the price is reasonable.",2,3,2012-05-23,0.6666666666666666
104256,B002C4C67C,1,1314576000,Scam Marzano tomatoes!,"If you are just ordering canned tomatoes, then so be it.  These, however, are depicted as ""Product of San Marzano"" tomatoes.  What arrived were just canned Italian tomatoes with no indication that they are from San Marzano, because they aren't.  The labels are identical, except where the one in the illustration says ""Product of San Marzano"", these just say ""Product of Italy"".<br /><br />For those who buy California ""champagne"", Dominican ""Cohibas"" and salmon ""caviar"", please enjoy these tomatoes, as you probably won't notice the difference.  They are not, however, San Marzanos, so if you think you've uncovered a great deal, you haven't.  All you've found is a pure and unadulterated example of ""bait and switch"".<br /><br />Also beware the blanket Amazon disclaimer: ""Actual product packaging and materials may contain more and different information than what is shown on our website. We recommend that you do not rely solely on the information presented and that you always read labels, warnings, and directions before using or consuming a product.""  Nice!  Not sure how exactly one can rely on information other than what they provide or read the labels BEFORE one places one's order.<br /><br />Anyway, you've been warned.  Caveat emptor.",9,14,2011-08-29,0.6428571428571429
375389,B000V4ZY6U,5,1221091200,Delicious!,"I'm a popcorn freak and I've been using Johnny's Popcorn Salt for years. Every once in a while I switch back to plain salt just for variety's sake, but I always come back to my Johnny's. It enhances the flavors of the popcorn and butter - there's really no way to describe how good it is. No other popcorn salt I've tried has been this yummy.<br /><br />I ordered a large supply some years ago from Johnny's website when I stopped being able to find it in stores, but now that Amazon has it in bulk for a decent price and no shipping, I'll be stocking up here. FYI, it does contain MSG, lots by the taste of it. I've never had a reaction to it and absolutely love that good old MSG savor. Try it and see!",2,2,2008-09-11,1.0
412359,B004U8Z4MM,4,1351123200,Very convenient,"Before I order anything online, I try to research as much as possible.  There were so many comments complaining about the packaging, stating that the litter was spilling out of the box when it arrived.  I was under the assumption that the Arm & Hammer box was shipped alone.  And that may be the case if shipped from another supplier, but I have a monthly subscription from Amazon. The 40lb litter box is placed in a different Amazon box before it ships.  Some of my litter spilled out too, but I just simply poured the 2 tablespoons back into the original box.  The subscription saves money and makes things so convenient, since it's delivered right to the door each month.  Then the shipping is free on top of all that.  Lifting 40lbs is no prob for me, but my girlfriend sure does appreciate the free delivery.<br />  Pertaining to the effectiveness of the litter......  I am a dog person, so being around cats is new to me.  I made my girlfriend try at least 10-12 different types of litter, and found that none of them work perfectly.  Arm & Hammer works for us since it meets most requirements better than others.  (masks odor better than any other I've tried, clumps well, inexpensive)  Then the subscription makes it so convenient.  This is a real unsolicited review....the type that I look for when I scan other reviews to help me make a decision.  I hope this helps someone.",0,0,2012-10-25,0.0
138559,B0089SPENI,2,1308441600,not the best chai tea I've tasted,"This India spice chai tea wasn't my favorite purchase. In fact, I am thinking I would relist the unused teas in the container and get rid of it. Hopefully someone out there loves it. It's almost a new box.",0,0,2011-06-19,0.0
57776,B000EVOSE4,5,1188172800,This is the way to buy gummy bears,"I didn't know what I was going to do with this many gummi bears.  But I found something--I ate them.  And they were every single one delicious.  I think I might get another bag soon.  This is definitely the best kind of gummi bear available, too, but perhaps that is just because Haribo defines gummi bear to me.",0,0,2007-08-27,0.0
328423,B004HLCKMY,2,1320105600,not very good at all!!,"I got the hot cocoa k-cups for my kids and my son said to me ""mom yours is better""!  While they enjoy the novelty of it they don't really enjoy the taste of it and my version of hot cocoa is swiss miss!!  Wouldn't reccomend, may have to try another brand!",4,4,2011-11-01,1.0
508155,B006N3IE6A,1,1340841600,Ew.,I bought a 24 pack of this an drank almost all of them before realizing what the flavor reminded me of. It tastes like hotdog water.,9,11,2012-06-28,0.8181818181818182
405606,B005K4Q4LK,5,1348790400,Best Deal Around,"I usually buy caramel coffee creamer to go in my cappuccino but with this product, it is creamy without it. Buying by bulk like this offers, saves me money too. I would recommend this product and I will be making another purchase soon.",1,2,2012-09-28,0.5
411602,B000G1CPZQ,5,1229731200,Great product,"This is a great canned chili.  It's a little pricier than standard canned chili, but I think it's worth it from a taste and quality standpoint.<br /><br />I like really spicy stuff, and I don't think it's very spicy.  If I were getting it for myself, I would definitely get the hot, but my wife doesn't like stuff as spicy.  The medium has flavor, but is definitely not that hot to my taste.",0,0,2008-12-20,0.0
147274,B000GZUBAS,4,1328227200,grandson loves mum-mum,"I  found these at walmart and my grandson loves these ,when surfing on amazon and found them to be delived to me  that was even better ,now I never run out of them because I alwas have mum-mum  for my Bentley<br />I open the cabinet and he sees them and knows they are for him",1,1,2012-02-03,1.0
483403,B0006Z7NOK,1,1298332800,didn't receive item,"I never received the item.  It was in my area for at least 5 days, I had tracked it and talked to the UPS people.  Still, it never got to me.  I called the company it was produced by, they said call UPS and/or fill out complaint to Amazon.  I called UPS numerous times but didn't contact Amazon because I want nothing to do with Pay Pal.",2,39,2011-02-22,0.05128205128205128
306315,B005FC75X8,2,1318377600,Meh; noodles too firm,"I didn't hate it, but I didn't like it. The noodles are a little too firm for ""ramen"". The broth was ok...again, didn't hate it, but didn't like it. It didn't all dissolve (I followed the instructions completely) and it got kind of grainy at the bottom. I will eat the rest but will definitely not order it again.",3,5,2011-10-12,0.6
195693,B000CQC0BE,5,1323907200,Great tea,Great product. Used the tea for a mother- daughter holiday tea and it was a hit. Would order this tea again,1,1,2011-12-15,1.0
286098,B008GRIB0A,5,1287446400,One of the best K-cups!,"My family likes the Keurig coffee system very much.  This one of our most favorite flavored coffees.  And, we like AMAZON.COM's prices on K-cups.",0,0,2010-10-19,0.0
175702,B003EJ9KLO,5,1294876800,Best pancake Mix ever,"My 19 grandchildren LOVE these pancakes and waffles.  They insist on having them whenever they come over so I had to subscribe to always have them on hand.  I like the complete mix that only needs water so I can easily make a few or a lot easily.  I Like, as well, the fact that the ingredients are all natural and healthy without added fats or sugars.  Good stuff!",1,1,2011-01-13,1.0
76849,B0045DLOLC,4,1327449600,Good Gift,This gift bag was filled with great treats for the man in my life.  I just wish you got more for that price.,0,0,2012-01-25,0.0
41446,B0088YBUOU,4,1159660800,"Quick, easy, taste great",We had these along with Omaha prime rib. Both were great. Two where plenty to fill up. Made them in toaster oven in less then 20 minutes.,4,5,2006-10-01,0.8
101118,B0014B0HWK,5,1267660800,The best!,"I started drinking this tea after a Doctor of alternative medicine recommended it to cure a Yeast Infection. It worked! I did not had to do to a GYN to cure my yeast infection. Also, it helped me in other way. After I started drinking the tea I stopped craving sugar. Needless to say, I lost like 15 pounds while drinking it. Is amazing and very medicinal. It also helps me with menstrual cramps. I love it! You can find it here online or in any natural health food store near you.",5,5,2010-03-04,1.0
126855,B001FYUVLI,2,1331251200,NOT long lasting,"I was very disappointed by the product.  They are NOT long lasting as I was lead to believe.  I was going to buy Chewlotta's which take my dog about 2 hrs to go through 1, but I thought it was too pricey at $3 a pop.  My dog could eat this whole bag in less than 2 hours.  He does enjoy them though.",1,1,2012-03-09,1.0
54410,B004725QD8,1,1320019200,Bad Cookies,This product came in expired and of course stale.  I purchased this for a school party and ended it using it as bird food.  I was very disappointed. The only reason I didn't send it back was because I opened them before tasting it.  I will never buy anything from this seller again.,1,1,2011-10-31,1.0
535970,B003VXHGDM,5,1300492800,Fave K-cup French Roast,"Love this blend, so was delighted to find it on your ""Subscribe & Save"" program (at a better price<br />than w/Keurig.  So REALLY disappointed to learn today it was no longer available on said program.<br />Shame on manufacturerer!",0,0,2011-03-19,0.0
550048,B000YPKRW2,4,1238716800,Boxed meal that is better than average,"This flavor of Pasta Roni is the best of what they make. The noodles don't stick together like their Alfredo variety, and the flavor of the sauce is quite good, especially if you add some fresh garlic. I also prefer it made with olive oil instead of butter; it's better for you, and tastes nicer, especially with good olive oil. I've added black olives, chicken breast, fresh oregano, mushrooms, and other ingredients and they've all turned out fine.<br /><br />For a Pasta Roni, this is a great meal.",0,0,2009-04-03,0.0
392945,B003VXL0V6,5,1327363200,I would order again!,Wolfgang Puck makes the BEST coffee! The package arrived on time and in perfect condition! I would definitely order this again.,0,0,2012-01-24,0.0
311286,B000F6SOZ2,4,1328140800,Impeccable Taste but unhealthy,The taste is very very good and it is quite addicting.<br /><br />But...<br /><br />Eating 3 of these a day can't be terribly healthy.  There is a lot of sugar and fat packed into each bar.<br />There had to be a reason why they are so dang good.,0,0,2012-02-02,0.0
128551,B007L3NVKU,4,1299801600,A nice addition to my K-cup repertoire,"This is the fourth different type of coffee I have tried with my Keurig coffee maker. At this point, it is tied for my favorite with Starbuck's vanilla coffee (I use the attachment for ground coffee to brew this).<br /><br />Is this peoduct extra bold? It certainly has a smoother taste than that of some of the other coffees that I have tried. It does not have the acidic edge that another company's product manifests.<br /><br />One of the nice things about a Keurig machine is that--through outlets such as Amazon--one can experiment with a variety of brands and tastes to find what works best for one. And this Newman's Own K-cup is a highly successful experiment!",1,1,2011-03-11,1.0
302331,B002GWHCNS,5,1256774400,"Great coffee, very fresh",I bought this coffee for my husband and he just loves it.  It comes in a air sealed bag so its very fresh.  Its not to strong either<br /><br />Great coffee will definitely buy more when we finish this one,0,0,2009-10-29,0.0
50231,B000YV9QMI,5,1211414400,Vegan Natural Kosher Choice,"Vegan. Natural. Kosher. Gave as a gift to someone who really appreciates high quality macadamias. Very positive response. ""Best quality"" mac nuts (and this is from someone who has been to Hawaii frequently and has sampled many ""macs"" in her time.) This review is out there for those for whom this makes a difference. See all of my reviews for more great choices. Check out ""Vegan Grocery Favorites"" and ""Vegan Grocery Top Ten"" in Listmania. Your ""helpful"" votes count and will be greatly appreciated to benefit the search of others. Thank you.",11,12,2008-05-22,0.9166666666666666
57488,B0045GZH8U,3,1333497600,a little salty,"I cooked noodle soups using the chicken soup as the base. The chicken soup turned out to be a little salty. I added noodles and vegetables into the soup without adding extra salt. But it is still a little salty. So, I had to add water and make it more tasty.",0,1,2012-04-04,0.0
480090,B002YZXUPG,2,1280966400,Great Flavor - Terrible Gum,"The flavor is great, but after 15-20 minutes of chewing, it feels like it starts disintegrating. Definitely will not buy this flavor again.  I guess I'll stick to my mint flavored gums.",1,2,2010-08-05,0.5
332094,B0045XB4AI,3,1299283200,Pick-me-up Mystery.,"This item claims to contain as much coffee as a cup of premium coffee. I had never had it before, but I had had 5-hour-energy before, and it seemed similar.<br /><br />It contains 10mg of niacin (50% dv), 20mg B6 (1000% dv), 200mcg folic acid (50% dv), 250mcg B12 (4166% dv) and 1600mcg of an ""Energy Blend.""<br /><br />I only received one to review, but I took it on a day I was tired, and then I was not as tired afterwards. It is hard to give an accurate review though having just had it once.<br /><br />I prefer to know what I'm eating though, so I don't like the fact that it has an unexplained ""Energy Blend"" There are sparse regulations on dietary supplements that are ""natural"" or ""herbal"" and you don't really know what you're going to get. One thing I liked about 5 hour energy is they didn't mess around with that. This one apparently does.<br /><br />Taste was fine.",0,0,2011-03-05,0.0
433313,B004DBT12A,5,1315180800,Great coffee that's not quite so strong!,We have ordered this coffee several times now and it is our favorite.  It isn't as strong as some others are and we enjoy it every morning.  We highly recommend it for those who don't like the stronger coffee.,1,1,2011-09-05,1.0
10148,B003EML8PM,5,1310515200,Great taste!,I bought these years ago at Walmart<br />and then they stopped carrying them.  I was searching the internet and found them at Amazon.  We ordered a box of each.  I like the spicy and my husband likes the orginal.  A learning process will be a sure thing until you figure out how many minutes for your microwave.  They are great and we love them.,0,0,2011-07-13,0.0
148265,B000XK8MCA,5,1313798400,high quality puppy food,This was recommended to us when we got our puppy a year ago and I love it.  The ingredients are real (not fillers) and there are no strange oders or fake colors.  My puppy self-serves from her food bowl and has stayed lean and healthy on this food.,1,1,2011-08-20,1.0
383931,B0030VJ8PE,5,1328054400,I sneak it in!,"My youngest loves this flavor straight out of the pounch and my older kids enjoy it without even knowing.<br /><br />My youngest often takes this in her lunchbox to preschool to enjoy during the day since she can recap it as many times as she would like.<br /><br />For my older kids, this is my favorite product to hide in all of their ""treats""!  The apple & cherry flavoring is delicious in smooties, brownies, cupcakes and makes everything healthier.",0,1,2012-02-01,0.0
355098,B00712NJ4E,3,1347580800,mousse of duck,Very fast delivery time.<br />Tast was bland but nice color & consistency.  Lots of mousse for the price.  Would buy it again if having a party.,0,0,2012-09-14,0.0
109243,B007PA31TK,5,1350691200,"Really good flavor,","This coffee has a really good flavor and two 5.25 oz. cups from one unit isn't bad, costs less and still makes a good cup of coffee.",0,0,2012-10-20,0.0
495669,B0098WV8F2,5,1336003200,Almost as good as the real thing..,I read about this product and decided to try it.  It tastes almost as good as regular peanut butter.  Although it is more expensive than regular peanut butter I think it is worth it considering how little fat and calories it has!  I haven't tried the chocolate version yet but considering how good the regular PB2 I am confident I will enjoy the chocolate version just as much.,0,0,2012-05-03,0.0
332602,B003GS5FMQ,5,1327795200,Scrumptious!,"Just bought my first pouch today at my local Publix and they're already gone!  It's hard to describe what a treat these are with the combination of sweet and savory, salt, vanilla, and pomegranate flavors. I just wish it was an organic product, but flavor-wise, no complaints! The price on Amazon is 20% less than at my grocery store.",0,0,2012-01-29,0.0
94125,B0002DGRPC,5,1335398400,My snobby hound loves these,"My beagle/lab mix is fairly picky with treats, but she goes nuts for these. I've been trying to find something other than chicken jerky from China (after reading reports from the FDA showing illness/death in dogs) that my dog really loves, and these seem to fit the bill nicely.",0,0,2012-04-26,0.0
131961,B000CQIDHY,5,1215993600,Revitalizing,"Although I have sampled numerous Earl Grey teas, I always come back to Stash Double Bergamot Earl Grey Tea. I agree that it is not for the faint-hearted or those with a hypersensitive palate. Unlike teas such as jasmine green tea or chamomile which are soothing and relaxing, this tea is revitalizing and vivifying. So, if you want a bold and full flavored tea experience, this is the perfect tea for you.",0,0,2008-07-14,0.0
150722,B000O7Z71G,4,1260230400,"Creamy, sweet Chai Tea Latte","My favorite tea of those offered by Tassimo.  Delicious, creamy chai flavor, that satisfies my urge for something sweet.  May be a bit too sweet for some.",0,0,2009-12-08,0.0
41152,B000E65OJM,5,1209686400,great taste,"New look, but same taste !!<br />A wonderfull cup of tea whit black cherry berry flavor<br />it's a must to have.",0,0,2008-05-02,0.0
177143,B0030VJ8E0,5,1310688000,Great organic on the go snack,"My daughter, who is in preschool, loves these Happy Baby organic pouches-her tops flavor are the apple-cherry, pear, mango, banana kiwi.  They are perfect chilled and very nutrient dense.  Easy to throw in bag as the package is soft and BPA free.",0,0,2011-07-15,0.0
169454,B000LQMXEO,5,1342137600,filo,loved it but it arrived thawed but still good. I have difficulty finding it in this part of Texas so it was a real convenience.,0,0,2012-07-13,0.0
281705,B007RTR9DS,3,1346544000,"It works, but leaves my hair oily- Great as a skin softener","OK- to be fair I ordered this thinking it was for all hair types, but I suspect it is meant to be used for more coarse, thick hair- not my Swedish blonde strands. While it does work very well, it leaves my hair with an oily appearance. Something I a not looking for. I also liked the gentle smell of honey and Shea butter. When left with the dilemma of having so much left in the container after deciding it wasn't made for my locks I wondered if it could be helpful to other dry skin areas. I rubbed a bunch into my feet (I teach and am on them all day long so they were cracked heels and sides) and put on a pair of socks for bed. When I woke up the next day they were so much better looking! I repeated this process three nights in a row and my feet look pampered and soft. While I understand this is not the ""recommended"" use of this product it REALLY works for dry skin too. I would continue to buy it just for this use.",1,1,2012-09-02,1.0
64273,B000FFM7U6,5,1153008000,The best herbal tea on the market.,The first time I drank this tea I couldn't believe all the flavor.  Even without sugar it's not too tart.  It's very difficult to find in stores.,7,7,2006-07-16,1.0
477554,B003B4JFS0,5,1273536000,Best snickerdoodles on earth,"If you like Snickerdoodle cookies, you will love these they are very large single cookies coated  with cinnamon and sugar . Highly reommended",3,4,2010-05-11,0.75
250937,B004DOXI9O,3,1316476800,"Tasty, questionable texture, chocolate was melted","Like so many other reviewers have noted, the cookies I received had melted chocolate that had hardened all over them. The cookies were stuck together, so I couldn't truly indulge in the flavor - some bites were pure cookie, some were pure chocolate.<br /><br />These cookies were a bit tasty - the ginger and chocolate fit well together. The texture, like so many gluten-free products, was disappointing. They were very mealy, gritty - almost sandy. Not the fault of the cookie, but the problem that every gluten free product has due to the flours that are used (rice, tapioca, etc).<br /><br />The cookies were just a little chewy, which made me wonder if they were stale or if they're just not supposed to be crunchy. The chocolate was very good, high quality chocolate, which was a nice touch.<br /><br />These aren't cookies I'd keep in my house all the time, but they weren't bad. My main issue was the condition in which they were delivered, which was disappointing.",2,2,2011-09-20,1.0
538321,B0061IUIDY,5,1335916800,A Wonderful Tea,"I drink a lot of coffee and tea, I start the day with coffee and graduate to hot and ice tea depending on my mood.<br /><br />I had afternoon tea yesterday and loved my first cups of the delicious Higgins & Burke Earl Grey tea.<br /><br />I then brewed two pots of this tea for glasses of ice tea this afternoon and I love the taste.<br /><br />It's a strong, yet smooth Black Tea with the tasty oil of Bergamot to set off the wonderful Earl Grey taste experience.<br /><br />I Love it!  Let's have another cup...",0,0,2012-05-02,0.0
345218,B0076MLL12,5,1350345600,Thanks for the best hot cocoa outthere!,I finally found a hot cocoa for the keurig that isn't too sweet. I made a cup the day it came in the mail and from the first sip I was hooked. From now on this will be the only hot cocoa I drink.,0,0,2012-10-16,0.0
231768,B00113L7J8,5,1220745600,"Good tasting, very satisfying","For health reasons I've been looking, but having a hard time finding, a decaffeinated green tea that was full flavored and actually tasted good.  Well, this one hit the spot.  And to top it off, it's organic, so all the better.",5,5,2008-09-07,1.0
544929,B002VTE7JI,5,1292457600,One of the healthiest and delicious noodles soup,I just received Pack of 40 and planning to order it again.This noodle soup is the healthiest noodle soup if compare to other noodle soup.No fat or just total fat=0.5 g to compare to other noodle soup with total fat=12 g to 22 g .And this noodle soup is delicious too.,1,1,2010-12-16,1.0
255271,B0029NVJX8,5,1344384000,Hairball treats,My cats love these Whiskers Temptation treats and Amazon is the only place I can find them.  As I have five cats it is much more convenient than the  hairball gel.,0,0,2012-08-08,0.0
1827,B001RVFDOO,3,1271721600,weight?,"I have not ordered yet, my question is, from the description, it is 24 bags at 0.8 ounces. How does this equal 192 ounces in total weight?",2,5,2010-04-20,0.4
409956,B004AWTR6M,5,1301184000,Good,"I have searched high and low for this product. and it as worth it. For me, I just have to add a sweetener and it is fine,I will order more. I cannot find this cider in any store, Thank you.",0,0,2011-03-27,0.0
368167,B000OYF2I2,4,1211846400,unexpected,"I have never seen a beach housewarming gift before.  It came at the right time.  I wasn't looking to buy my boss a gift, but when I saw this it was perfect.  It was so unexpected by all as to the uniqueness of the theme of this gift that everyone kept saying..........""I have never seen anything like this before.""  ""Where did you get it.""  The price was good and the look was good.  The delivery was pretty quick.  It was packaged well.  Thank you.",0,0,2008-05-27,0.0
54275,B001H0FI22,2,1303084800,Great Tasting Coffee,The coffee is great tasting but is expensive in my book. If Nestle hadn't sent me the machine for free I wouldn't have bought it. It leaks and is not a great machine for an office. Our office doesn't like it because you have to keep going to the bathroom to refill it with water because it only holds two cups worth of water. It does make a hot cup of coffee in a very quick time though.,0,1,2011-04-18,0.0
151702,B00315WGNK,5,1298332800,Very Tender & Tasty,The flavor of the sweet & hot is the best spicy jerky I have yet to find. It is also very tender. The only issue I have is sometimes you get quite a few pieces in a row that have alot of grisel in them.,1,2,2011-02-22,0.5
352553,B001FA1KGC,5,1350432000,Perfect for traveling,"Love these Foldgers coffee bags, especially for traveling. Especially when I go to Europe. Can't drink their coffee. It is just too strong. So this is a perfect solution. I also take it with me when I visit my kids overnight. They are not coffee drinkers so this is a perfect solution for my morning coffee. It is difficult to find the decaf in stores.",0,0,2012-10-17,0.0
535627,B003WEHUHW,5,1297814400,The Best Flavor from any Grape Drink Mix!!!,"If you are reading this, then you are wondering about the taste... there are many types of sugar-free drink mixes, and this is by far the best. Avoid the store-brand, which tend to be flavorless, and also the Crystal Light brand (a bit better, but also bland). This Ocean Spray has the best flavor of any of those. It tastes sweet but is not very tart. The grape flavor is aromatic. This typically is more expensive than the alternatives, but once you've tasted it, you won't be going back to the others.",3,3,2011-02-16,1.0
364902,B000RL2W0I,5,1315958400,A gum that can HEAL your teeth. Who'd a thunk it... :-),"This is the only Xyletol Bubble Gum I have found. Its delicious and makes great bubbles. It also has the added benefit of being sweetened with Xyletol which is nothing less than miraculously healthy for your mouth and teeth (and body). It will alkalizes your mouth... which is necessary for healing, as opposed to sugar which is acidic and rots your teeth and damages your body. If you want to know its effect on the teeth read ""Kiss Your Dentist Goodbye!"" written by a dentist who says this stuff has been shown to not only NOT cause damage but actually repair teeth. Worth checking into and you can buy Xyletol on Amazon.  Tastes virtually the same as sugar by the way. No funky taste like some of the ""fake"" sweeteners. This stuff is all natural.<br /><br />Nancy Rector<br />Author of ""A Painful Truth - The Entrapment of America's Sick""<br />(How Being Ill Got Me Arrested)",1,1,2011-09-14,1.0
224346,B004IJFZ54,5,1221177600,THE Best Healthy Cookies Out There!,"These chocolate chip cookies are addicting! They are the best tasting cookies out there, and they are healthy for you too! They are crisp, fresh, and have an even amount of chocolate vs cookie flavor. They are not animal crackers by any means.<br /><br />The only thing I would suggest is to make sure you have them delivered to some place cool (not to your door step on a hot July day!) as one batch came out a little not-so-crisp, and I'm pretty sure it was because of that.<br /><br />These cookies are almost twice as expensive in the stores where I live if I buy them by the bag. Forget that! I'm sticking with them here on Amazon!<br />Thanks, Amazon!",3,3,2008-09-12,1.0
539416,B001BDDT8K,4,1229040000,"Five out of six cats say ""Yummy!""","Both entrees were popular at my house, with all my furkids except ""Mr. Picky!""  This product line should also be popular with humans, because it has a pleasant odor, and it looks like ""people food,"" as the box says.  If you're concerned about issues such as ""gluten free,"" it's that, too.<br /><br />I did feel that the ""Chicken Pot Pie Entree"" had a lot of liquid in proportion to the amount of solids, especially for the price.  About half the can is broth.  Kitties who prefer minced meals would probably not like this.",1,1,2008-12-12,1.0
331448,B000EVT08S,4,1313712000,Yum!,"As you'd expect from Haribo, these Gummi Bears are high quality and taste great! My only complaint is the blue variety, mostly because I have a strong distaste for blue raspberry flavoring (although this is one of the better blue raspberry flavors out there).<br /><br />Beyond flavor and quality, the 'techno' effect (metallic coloring) gives these bears an added level of interest, making them all the more fun to eat/play with.<br /><br />I'm not sure I'd order this large of a package, but I would get this variety again!",0,0,2011-08-19,0.0
9583,B002C6DWP0,5,1291161600,If you have a brown thumb . . .,". . . like me, you can still enjoy the delicate beauty of bonsai. Carefully preserved, these are real bonsai preserved in suspended animation. They need no feeding, pruning, watering or plant care, merely cosmetic care. For those of us who don't have the time, patience or skill to cultivate plants, these make a nice surrogate, and they make nice gifts, too. Preserved bonsai can reach into the hundreds of dollars. This one is double-trunked, reasonably priced, and very attractive.",9,9,2010-12-01,1.0
400449,B001EQ5FO0,4,1236470400,Vanilla paste - who would of thought!,"This is a great product - the paste, more like a Vanilla goo, has all the little bean specs and a very strong flavor - this is geat for baking and my fav-- Creme Brulee",2,2,2009-03-08,1.0
470679,B005GLKAGC,2,1330732800,should be 18.99,"I really like these sets with the meats and cheeses.Unfortunately this one was way overpriced for the size of the contents.The photograph really makes it look like you are getting a deal but you cant read the weight of the products for a reason.The set should be less than 20 dollars because after shipping your paying 40,i am sorry that i got it.In this economy when you don't get what you pay for it hurts a litle more, i work for my money and to see this kiddie sampler arrive made me feel like a moron.I write reviews a the time this is my first bad one and i hope i save someone a buck.<br />  I will say that the ham was very good,the tiny sausage was o.k,the mustards were stellar,block cheddar is mediocre and the spreads were suprisingly tastey.The candies and chocolate did hit the spot,it was a good way to add a little extra to an anemic set.All in all the food wasnt bad if you can find out the weight of each item you can figure out and compare.This set is awful do not buy it but the product is average to good.Having had different brands i will stay with what i know, it really is the best.",2,2,2012-03-03,1.0
55879,B002Y2QTNO,5,1317168000,great coffee,I found this coffe to be excellent in body and flavor and highy recommend it to others. the dark roast I and the other I've tried of this brand were all worth the money,1,1,2011-09-28,1.0
150150,B000K8PNSG,5,1331424000,Fabulous cookies,These are great cookies and healthy too. I use them as a meal replacement when on the go or just need a snack.,0,0,2012-03-11,0.0
423242,B004729CVA,5,1334534400,Addicting,"I am in love with the cheddar cheese fries.  They remind me of a long forgotten snack food of the 1980's, a spicy crunchy bag of fries, only without the spicy.  As other reviewers have said, ""YUMMY!""",0,0,2012-04-16,0.0
329894,B002QWHJOU,5,1274227200,Greenies - Buddy's #1 Treat,"Greenies Bones are the best treat my dog of 11 years can think of!  Even after all of these years, they remain his #1 favorite - looked forward to - every evening - extra special - treat - no bones about it !!!!! Very affordable pricing and shipping.  Would recommend seller and will be buying more from them myself!",0,0,2010-05-19,0.0
415538,B001SB0X20,5,1336780800,great ribs,We use tex joy on BBQ ribs.  We sprinkle it on and cook the ribs wrapped in plastic wrap and put on a rack with some water underneath and cover with foil and cook in oven for an hour or more at 350 degrees.  Then put on grill to crisp up.,0,0,2012-05-12,0.0
361844,B006N3HZ6K,4,1333065600,Jet Fuel bold and dark,"Jet Fuel is a bold and slightly acidic offering from Coffee People. I prefer its higher [than other roasts such as the ""donut shop"" blend] level of acidity in the morning to leave a sparkle on the tongue and kick in my step. The taste is robust even when brewed at the 12 oz size, and it has a clean and satisfying finish. Highly recommended.",0,0,2012-03-30,0.0
39978,B001TZJ3OE,5,1081555200,Classic Condiment,Mae Ploy Sweet Chili Sauce is becoming a standard condiment on my dinner table. It has just the right blend of sweet and heat; Mae Ploy enhances the taste of all meat and fish foods. Catsup is almost a condiment of the past. Salsa and Mae Ploy are the answers!,1,2,2004-04-10,0.5
358507,B0051C16V4,5,1345161600,My Secret Weapon in the Battle against Toddler Meltdowns!,"Order teething biscuits from England? Sounds crazy, right? If you're wondering why I  pay almost 69¢ per cracker, it's simple: no mess!<br /><br />I am not mess-adverse, but it was becoming ridiculous to see how much sticky-chewed-bits of brown mush my daughter could rub into her dresses, stroller, furniture, my clothing, you name it.<br /><br />After a trip abroad, a friend shared a package of these teething biscuits with my then six month old daughter. My daughter loved them and I was hooked!<br /><br />Yes they are yummy and offer organic options (from Heinz no less, go figure,) but they don't make a mess.<br /><br />Let me say this one more time: They don't make a mess!<br /><br />All of my friends use mummums or other domestic brands and their darlings either choke at first or wear telltale brown mushy spots all over their clothes.  My daughter is the only one who is both happily munching and clean. The cracker barely even leaves crumbs. I don't know how the recipe differs, but I am so grateful to have found these!<br /><br />Yes, the shipping is pricey, but so is having to change your child every time they teethe on something. We reserve the biscotti for when we're out to dinner and need to distract her until the food arrives.<br /><br />My daughter is now fifteen months and is teething badly. These biscotti save the day any time she starts to throw a fit.<br /><br />While the ingredients do include sugar, they are much less sweet than the other biscuits out there.<br /><br />I include a package of these in baby shower gift basket I give. They're always a hit. I would feel guilty for getting my friends hooked on such an expensive product, but they're worth their weight in the wipes you save!",0,0,2012-08-17,0.0
